authorDisplayName,textDisplay
@user2604,"Muka lu boti lbh jijik , mual gua 😂😂"
@user2605,WAPRES KOK GA ADA MATRABATNYA ISINYA FULL HUJATAN
@user2606,Pdip n anak abah kbnyk aktif dan buzzer<br>Yah biarin aja selagi ga menganggu ternak warga 😂😂
@user2607,Buzzer si planga plongo lg sibuk nge like..😄😄
@user2608,jangan lupa dislike😂😂😂
@user2609,Jadi tau bgaimana cara KPU hitung suara pilpres kemarin 😅
@user2610,"MAJU TERUS PAK GIBRAN ,SAYA MENDUKUNGMU,,,,,,TAPI TOLONG PENINDAKAN KORUPSI DAN PENEGAKAN HUKUM YANG TRANSPARAN HARUS DI UTAMAKAN BOSSQ,,,,,,KARENA ITU  SANGAT MENYAKITKAN MENYENGSARAKAN RAKYAT BAWAH. KEBIJAKAN APAPUN YANG DI BUAT PEMERINTAH HASILNYA NOL KALO MASIH BANYAAAAK KORUPSI DAN HUKUM TIDAK DI TEGAKAN,,,  KORUPSI SUDAH JADI BUDAYA DARI PUSAT SAMPAI DESA."
@user2611,❤❤❤❤❤
@user2612,Berak sekebon
@user2613,"jujur gua selama sebulan ini insomnia terus, thx bgt dengan adanya video ini jadi gampang tidur ❤"
@user2614,"Fufufafa,malah kasihan liatnya"
@user2615,Kosong
@user2616,mas gib... indonesia ini negara besar... bgmn caranya agar rakyat bisa sejahtera... pikirkan itu dulu..
@user2617,Buat pak gibran ❤ pk gibran harapan rakyat ri
@user2618,Semoga generasi mudah makin ke depan untuk kemajuan indonesia
@user2619,"Setelah lihat ini ,aq baru sadar ,...ternyata salah pilih wapres"
@user2620,Semangat mas Gibran..biarkan anjing menggonggong kafilah berlalu ❤
@user2621,"Semangat membangun bangsa mas wapres, <br>Saatnya anak muda ikut membangun negerinya sendiri."
@user2622,negeri bapaknya
@user2623,"@RetnoWulandari-s4g  negeri bapak kita juga, jika kita tidak merasa memiliki untuk apa kita memajukan bangsa ini, kita harus memiliki rasa memiliki."
@user2624,Hanya dia yg bisa karena ada bonus paman Kasman 😂😂
@user2625,Loh kok tanya saya itu jawabannya 😂😂😂
@user2626,"Setuju ​​@@royaljelly0692 , terutama memiliki rasa malu"
@user2627,Job bagi bagi susu di sekolahan lagi sepi apa?
@user2628,Jir duit pajak kita dibuat bayar bot view
@user2629,Beli like di shopee pasti nih😂
@user2630,Mental pejabat dan pemimpinnya jgn korupsi lg. Cth pemimpin hebat  adlah KDM
@user2631,Coba pakai Ai pasti kontennya bagus😂😂😂
@user2632,Tp hrs bnr2 dibenahi dilapangan..Mas.<br>Moral rakyat utamanya msh rendah &amp; tradidi korupsi hrs bnar2 hilang
@user2633,"saran saya, Anak muda indonesia jangan tiru teknologi yang dipakai Mas untuk mencapai cita citamu."
@user2634,I love JP Jokowi Prabowo ❤🎉🎉
@user2635,klaw punya OTAK yang cerdar datang di kampus2😂😂😂 klw cmn baca texs anak kecil juga bisa plo2
@user2636,Mundurlah gibran malu woiii😂
@user2637,Thumbnail nya dari ferry ya pak? Akwkawmkamakak
@user2638,"Likenya katanya menggunakan apa tuh guys, naiknya drastis, kaya ngecheat"
@user2639,Kalimat &quot;Era baru industri animasi indonesia&quot; kemudian dilanjutkan dengan klip &quot;manusia yang tidak menggunakan AI akan dikalahkan dengan manusia yang menggunakan AI&quot;<br><br>How clueless could you be?
@user2640,TANGKAP FUFUFAFA
@user2641,Top wapres muda ..semangat Mas Gibran..
@user2642,Siapa yg ngelike?bot?
@user2643,Uang kita habis buat bayar buzzer ngelike video ini sampai 124 ribu like.
@user2644,❤❤❤❤❤ tetap semangat walau banyak yg iri hati ms gibran semangat anak muda hebat smoga banya lg anak anka muda yg hebat yg muncul f indonesia.
@user2645,Mantab
@user2646,"Yang jelas pak prabowo dan mas gibran pemimpin terbaik saat ini, jika kalian punya jagoan suruhlah berkompetisi 2029, biarlah pemimpin saat ini menunaikan janji kampanyenya jika ada kekurangan kasihlah masukan jangan menghujat 😂😂"
@user2647,Gw kira channel ferry irwandi
@user2648,"Please tlng berjiwa besar untuk mundur JD wapres,sadar diri pantas kah? Indonesia membutuhkan wakil yg berkualitas bukan yg kosong ,pny rasa malu gibraaan malu maluin Indonesia pny wakil seperti anda...."
@user2649,"selama ga gigit, biarin aja"
@user2650,Entut
@user2651,Cieeeee... pansos dgn monolog biar kelihatan kayak otaknya berisi kayak Raymond tp malah dihujat se Indonesia wkwkwkwkk... 😄
@user2652,Ga nyangka bisa begini .... Ga ada isi nya
@user2653,Otak kosong😂😂😂😂😂
@user2654,Punya bonus demografi tapi masih nepotisme ya gk guna mas wapres
@user2655,Hokage ke 8 siapa... Ce...?
@user2656,"Dawg, duit pajak gw dipake buat beli bot nyuntik like"
@user2657,"Kalo dari awal udah pakai cara kotor, yaa seterusnya pakai cara kotor. Demi untuk jaga harga diri doang rela-relain buat beli bot like. Padahal yaa lu itu gak ada harga dirinya! Dan itu akibat dari perbuatan lu sendiri! Ngerti gak sih  lu? Muka badak bener kalo gak ngerti juga 😂"
@user2658,"Apaaa siiiih, yang milih ini pasangan pada kemana yaaa ? gebleg...masih mending Wiro Sableng..."
@user2659,Isi komentar mewakili suara saya🎉🎉🎉
@user2660,WKWKWKWKWK NGAKAK K😔NT😔L
@user2661,faham kan antara konsep video yang di sampaikan di yt ferry irwandi?
@user2662,"Maju terus mas Gibran, yg komen rata² warga RT 16 RW 24, itu mah isinya warga ogdj. Gak usah didengerin orang orang stress😂🎉"
@user2663,Yakin kalian dg Indonesia emas? Jika Indonesia di pimpin orang model bgini? 😂😂.. Yg ada Indonesia cemas..
@user2664,Weeeeh video yg like itu dari sebangsa jin jaa😂😂😂
@user2665,"Min, gue nonton cuman mau bandingin sama videonya ferry irwandi wkkw"
@user2666,Emang iya gib? Emang usia produktif dari usia berapa ke berapa?
@user2667,Indonesia berasa berada di oinggir jurang sejak bapak mu ke jkt .. !!!
@user2668,KOSONG 😅😂😅😂
@user2669,"Anak ini benar² tipologi generasi yg dibutuhkan Indonesia utk bisa mengejar ketertinggalan Indonesia dari negara² yg hingga tahun 190an masih di bawah Indonesia seperti Korea Selatan, Malaysia, China, Taiwan, Singapura, India, dll. Dia tak pemarah dan tak membenci para pendengkinya, baik yg sesama generasi muda mauoun yg berasal dari generasi tua. Ini eranya generqsi muda, bukan generasi tua yg feodal dgn gayq berpikir jadul merasa pintar sebdiri dqn paling benar sendiri. Ayo generasi muda, kalian harus kompak dqn saling support, bukan malah merawat dengki dan benci. Jangan mudah terhasut oleh fitnah dan provokasi para petualanh politik pengangguran dan para pecundang politik yg kalah di pemilu."
@user2670,Sudah yappingnya?
@user2671,😂
@user2672,"Belajar baca pake prompter Dan dibiayai uang rakyat, enak bener"
@user2673,🔥🔥
@user2674,"Antara like dan dislike, lbih bnyak dislike 😂😂😂😂 syg dislike nya disembunyikan. 😅😅😅<br><br>Sabar mas gibran. Ini ujian."
@user2675,Mantap Mas Gibran ❤
@user2676,Bonus jabatan x
@user2677,Bagus Mas Gibran...orang muda yg sdh sadar dan melihat peluang itu
@user2678,dia sebener nya wapres apa youtuber si?
@user2679,Ngaca.....mata elu tuh ngga mencerminkan kewarasan...
@user2680,tetap mendukung mu maz wapres ❤❤
@user2681,"like sama subs banyakan like, makin yakin kalo yg like bot😂"
@user2682,"Terkhusus buat mas gibran !!!!<br>Yang perlu dilakukan saat ini adalah, bagaimana cara memperbanyak lapangan pekerjaan yang fulu dijanjikan kepada masyarakat.<br>Serta perhatikan sudah berapa banyak yang sudah di PHK."
@user2683,"Bosq...bonus demografi itu acknowledged jika ada comparations atau at least ada sub sub bonus berbanding lurus mengiringi hal tersebut, that&#39;s the formula.  Dan most important thing, anda ini wakil presiden, suka tidak suka , secara view, point of scope.. presiden dan wapreslah yang menjadi representatif sebuah negara, just in case untuk sesuatu hal yang debatable , blowed up bahkan dari level paling dasar yaitu rakyat jelata, karena wajah representasi dari fakta akhir² ini, tentunya terkait anda dalam semua hal, justru bukankah sikap - adab untuk fixing the issue lah yg jadi priority concern in order untuk lebih baik pastinya, silakan berkontemplasi tanpa ego, ambisi, dan mimpi.. hold all of it first bosq.. &quot;dimana sisi buruknya jika menerima sebuah kritikan yg konstruktif, untuk jadi lebih baik kedepan ?&quot; ( unless a dumb of acts repeatedly = downgrade/buruk ). <br><br><br>auk ah ..gelap ...capek gerbang konoha dari dulu itu itu aja, di&quot;built up&quot; kek.. jangan segitu² aja.. sekali² expand kek ke kurigakure 😂😂😂😂"
@user2684,Beraaaak lu
@user2685,Giliran Kita dicariin kerja sama orang tua??? GAK LA YAWWWWWWWWW!!!!
@user2686,Omon omon
@user2687,Maju terus mas gibran 👍
@user2688,Wapres plonga plongo mending mundur saja lebih baik tanpa wapres ..
@user2689,Wakil plonga plongo
@user2690,Dislikenya kok hilang
@user2691,"Agak disayangkan sih, videonya terlalu fokus membangun optimisme tanpa ngasih gambaran realistis. Bonus demografi itu sebenarnya peluang, bukan jaminan sukses. Kalau pendidikan, lapangan kerja, sama layanan kesehatan nggak dibenahi serius, malah bisa jadi bencana demografi, bukan berkah. Terus soal AI, agak misleading juga. Faktanya, banyak pekerjaan yang sudah mulai tergantikan otomatisasi. Harusnya narasinya lebih berimbang, supaya orang paham kalau peluang itu butuh kerja nyata, bukan cuma semangat doang. Bonus demografi itu bisa jadi kekuatan, asal dikelola dengan kebijakan yang konkret dan kolaborasi semua pihak."
@user2692,Lekas sembuh 🇮🇩 ku
@user2693,Seru komenan nya dari pada isi videonya wkwwkw
@user2694,"Bukannya dia gak suka baca ya, tumben mau baca telepromter"
@user2695,Padahal maksud dia adalah bagaimana menghancurkan bonus demografi itu sendiri
@user2696,"Ada ya sekelompok masyarakat Indonesia (bagian kecil sih) yang jadi pembenci dan pemfitnah kaya gini ? Parrraaaahhhh gilaaaaa... sedih juga sih, di negri para koruptor lahir kelompok yg kaya gini 🤮😪"
@user2697,Kotol
@user2698,yg like siapa sih?
@user2699,ChatGPT aja lebih manusia deh 😅
@user2700,Wapres😂😂😂😂
@user2701,"Kalau kuat menghafal mending hafal Qur&#39;an mas, kalau hafal ginian gak ada pahalanya.."
@user2702,Mending ngarbit HB Thor
@user2703,"Kasihan dia terlalu pandai memaksakan kebodohannya 😢, padahal sangsi sosial lebih  lebih kejam dr pada hukum pidana setinggi apapun jabatannya jika kepercayaan masyarakat sudah tidak ada yg ada hanyalah Cibiran atau hujatan, tidak ada tempat lagi dihati masyarakat, semoga kutukan ini segera berakhir sehingga loe bisa bertobat dan sadar diri sebelum loe kembali ke sang pencipta Allah Aswaja Aminnnn"
@user2704,Tatapan kosong
@user2705,Empty 🎉
@user2706,Pajak dipake buat ini?😂
@user2707,Ga perlu pintar tuk jd RI2...yg penting pandai ngibul dan penuh kemunafikan ....semoga segera mengundurkan diri...utk  kemaslahatan bangsa
@user2708,Sebuah konten anomali yg tidak ada faedah nya
@user2709,Itu like isi nya bot semua😅
@user2710,😂😂😂😂😂😂
@user2711,"Kalo kek gini yg salah ortu sih..demi sebuah kebanggaan jadi anak dipaksakan untuk memenuhi harapan orang tua agar dapat diceritakan ke kerabat tentang capaian anak..mungkin kalo sebatas pns org,kerabat,tetangga akan percaya cerita si orang tua tapi masalahnya ini jabatannya terlalu bisa diekspos jadi orang lain bisa menilai sendiri"
@user2712,"Balik lagi ke konten ini cuma buat ngecek like suntikan, ternyata bener 😂<br>Sampe segitu malu nya beli like suntikan tolol tolol 😂😂😂"
@user2713,"Lanjut, mas Gib. Yg teriak biasanya krn bak dpt cuan."
@user2714,AUTO DISLIKE
@user2715,"Berkaitan dengan bonus demografi, patut diwaspadai..makanan dan minuman yg sekarang beredar, sangat tidak sehat..., sekarang saja sudah banyak generasi usia muda yg terkena penyakit gula-diabetes, jantung dll, kl peredaran makanan dan minuman tidak sehat ini gak diawasi dan gak dikontrol, 20 tahunan lagi saat bonus demografi itu tiba...indonesia bisa kebanjiran generasi muda yg tidak sehat, dan otomatis menjadi kurang produktif, dan BPJS akan berat menanggung itu semua."
@user2716,Pemilu habis triliunan dapetnya beginian 😂😂😂 mending tukang cilok aja jadi presiden sekalian
@user2717,Kok bisa orang sebodoh ini jadi wapres
@user2718,Wkwk 😂😂
@user2719,"Demi Allah,,anda tdk layak dan tdk pantas menjadi wapres"
@user2720,mantap ( mandi di atap ) aja mas gibs
@user2721,"Harusnya anda berani dtang ke kampus kampus,,karena anda seorang anak muda,,pertanyaanya,kenapa anda tdk mau mendatangi kampus kampus??"
@user2722,itu mata ngeliat kamera apa teks yang ditempel😂😂
@user2723,Mana janji kau 190 juta lowongan pekerjaan !?Memalukan dan menjijikan janji manismu
@user2724,Kapan bikin petisi lengserin ini orang ya siap jadi relawan senang hati buat vote orang gak jelas macem dia
@user2725,Kelazzzzzzzzzzz editornya
@user2726,"pak wapres yg terhormat. please wake up. US dan China sedang perang , tatanan dunia sedang goyang. berilah insight anda sebagai orang nomor 2 di republik ini. stop ngomong surface level tidak ad bobotnya (kita harus ini itu , kita mau ini itu). stop it. save this country!"
@user2727,Minimal jangan terlalu keliatan kaya baca teks dong😂
@user2728,Lebih seru liat komentar 😂
@user2729,ketauan banget kl baca teks.....
@user2730,Mending rakit pc!
@user2731,"masih belum melek juga nih yg milih? apa masih ketutupan bansos dan makan gratis? oke gas, oke gas indonesia suram gas.😂"
@user2732,IYAAA GILIRAN LU BIAT MUNDUR
@user2733,Modol😂
@user2734,Mantap udah 124rb yang Like 😂😂
@user2735,Anak bapak sama aje
@user2736,Mending kerja sih pak daripada main video
@user2737,YouTubeBerrr
@user2738,"SEMOGA IMPIAN JOKOWI BERHASIL, MAMANK GIBRAN JADI PRESIDEN RI THN 2029,BIAR INDONESIA JADI PEMIMPIN DUNIA,RAKYAT NYA MAKMUR PEJABAT NO KORUP, GENERASI MUDA JADI PERWAKILAN INDONESIA,KARENA PRESIDEN NYA GIBRAN....SAYA YAKIN DENGAN KEPINTARAN MAMANK GIBRAN INDONESIA AKAN JAUH LEBIH MAJU,NGALAHIN NEGARA&quot; TETANGGA.....<br><br>SAYA DUKUNG GIBRAN RAKA BUMING RAKA UTK JADI PRESIDEN RI TAHUN 2029...<br><br>AGAR MEMBAWA INDONESIA LEBIH SEJAHTERA DAN DI HORMATI DUNIA.....<br>HIDUP GIBRAN....<br>NO GIBRAN...<br>NO INDONESIA....💩💩💩<br><br><br><br><br>TAPI DALAM ANGAN&quot; MULOYONO &amp; FAMILY....😂"
@user2739,Duh baca komen²nya 😂
@user2740,mas Gibran saya kurang ngerti  ko tiba &quot; malah bahas film jumbo sama piala dunia si perasaan yg seharusnya di bahas bonus demografi😭
@user2741,"6 bulan berjalan,,, potong pita,,buat konten,belusukan gak jelas, apalalah kau ini,,janji mu itu tepati,,bikin lowongan 3 juta pekerjaan,,,sisa mu 4 tahun 6 bulan,, jngn dong cukup bapak mu 10 tahun obral janji"
@user2742,Banyak kali cerita kau Wak...kayak yang bener aja kau
@user2743,ganti wapres dgn yg berbobot
@user2744,"Malu saya .. tapi malu nya bukan sama yang ngonten.. tapi malu sama yang komen.. penjelasan Wapres kita sangat clear sekali, jelas , padat dan berbobot.. tapi pembenci nya gak sanggup mendengarkan sampai selesai.. kasian saya makanya Indonesia ketinggalan sama negara lain.. karena orang2 yang lebih suka komentar dulu daripada mendengarkan.. selamat Indonesia mempunyai sampah2 seperti para pembenci ini"
@user2745,"meng atas nama kan anak muda, padahal cuma modal previlage dari bapak"
@user2746,fufufafa
@user2747,Lah anda aja di cariin kerja sama bapa anda
@user2748,Muka dongo muka boti
@user2749,"Kalo bukan bapak lo, lo ga jadi wapres,."
@user2750,Menentukan kebohongan
@user2751,"Berdikari nih boz, senggol dongs..."
@user2752,Faktor penentu nya ya di pemerintahanan pak bukan di kami ini  dan aturan dari pemerintah sulit tidak fleksibel untuk kami generasi muda ini yang mau berkembang menjadi lebih baik dan sdm kita ini sudah bagus tapi anda sebagai pemerintah tidak bisa membuat kebijakan yang positif untuk mengsukses kan bonus demografis tersebut😢
@user2753,Ksoong
@user2754,"Bro, do you even know every single word that coming out from your mouth?"
@user2755,"Puan Maharani, AHY, Ilham Habibie, Yenny Wahid, Megawati Sukarnoputri  juga adalah contoh orang-orang yang diberi panggung karena pengaruh dari orang tuanya, dan menurut saya itu adalah hal yg wajar, bahkan bapak presiden kita sekarang juga kan? Pak Prabowo dulu juga dicibir saat jabatannya di TNI melesat karena mertua, pada akhirnya semua kembali ke pribadi yg mengemban tugas tersebut. <br><br>Anda memang bukan orator ulung, sehingga konteks dari video ini hanya dapat dipahami apabila yang menonton telah bebas dari kebencian dan virus FOMO. Anda juga bukan narator yg bisa menunjukan wawasan agar bisa terlihat jenius oleh netizen. Tapi satu yang saya yakin, posisi yang Anda emban saat ini telah melalui proses yang sebagian besar orang tidak lalui!<br><br>Bonus demografi memang perlu dipersiapkan semua pihak termasuk individu itu sendiri,  terima kasih telah berperan sebagai wakil yg tetap berusaha menjadi perpanjangan tangan presiden tanpa terlihat lebih &quot;mengurus&quot; negara dari presiden itu sendiri. Semoga generasi saat ini tidak melulu hanya menyalahkan pemerintah saat lapangan pekerjaan memang tidak lagi bisa menyerap orang-orang tidak kompeten dan yang merasa miskin karena keinginan konsumerisme nya tinggi."
@user2756,"Sedih lihat keadaan indonesia sampai hari ini.<br>Hampir 80 THN merdeka, teryata kita masih dijajah oleh sesama kita sendiri.<br>Dengan mencaci maki satu sama lain, dari yg kelas bawah - elit tinggi.<br>Sepertinya reformasi kita kebablasan sampai adat ke timur an kita sudah hilang.<br><br>Pilkada 2017 terbelah<br>Pilpres 01 : 02 tidak kondusif,Mantan Presiden dikejar ijazah Palsu,Wapres mau di makzulkan oleh veteran,belum lagi masalah Mega korupsi yg tidak ada habisnya, belum lagi karakter generasi Gen Z - Gen Strawberry, PHK di mana-mana,masih banyak lg masalah bangsa ini.<br>Gak heran kmrn ada istilah INDONESIA GELAP, KABUR AJA DULU.<br>Karena sepertinya hal ini masih di pelihara untuk menghambat  Indonesia maju.<br><br>Memangnya kl kita gak suka dengan Wapres skg, kita mau pemilu ulang?<br>Legowo, toh mereka sudah terpilih.<br><br>Di agama manapun kita diajarkan untuk saling mengasihi kan?<br>Ayolah kawan kita buang semua rasa kebencian,sumpah serapah yang bisa menimbulkan aura negatif disekitar kita. Baiklah kita bersatu agar ke depan anak-cucu kita bisa lebih maju, hebat &amp; bisa bersaing di luaran sana.<br><br>@Wapres <br>tetap semangat melayani dengan dengan sepenuh hati, sekalipun berhadapan dengan orang yg membenci.<br><br>Tuhan memberkati &amp; melindungi <br>Prabowo - Gibran <br><br>Hanya curahan hati agar kita saling membuka diri untuk Indonesia lebih maju 🙏"
